time,PV_Energy_Wh
2019-07-10,1.7415999999999998
2019-07-11,0.8864
2019-07-12,1.2092
2019-07-13,1.2635999999999998
2019-07-14,0.7232
2019-07-15,1.0094
2019-07-16,0.5414
2019-07-17,1.9048
2019-07-18,2.2476
2019-07-19,1.7753999999999999
2019-07-20,1.6834
2019-07-21,2.2738
2019-07-22,2.1772
2019-07-23,2.9838
2019-07-24,2.93
2019-07-25,2.7628000000000004
2019-07-26,2.7764
2019-07-27,2.8036
2019-07-28,1.8632
2019-07-29,1.7032
2019-07-30,2.4884
2019-07-31,1.7572
2019-08-01,1.9485999999999999
2019-08-02,1.7635999999999998
2019-08-03,1.458
2019-08-04,2.088
2019-08-05,1.5655999999999999
2019-08-06,2.3261999999999996
2019-08-07,1.8484
2019-08-08,1.8742
2019-08-09,0.7376
2019-08-10,1.9282000000000001
2019-08-11,1.7786
2019-08-12,2.1096
2019-08-13,1.2768
2019-08-14,2.4295999999999998
2019-08-15,1.1668
2019-08-16,1.8222
2019-08-17,0.6352000000000001
2019-08-18,0.6686
2019-08-19,2.2556
2019-08-20,1.944
2019-08-21,2.2994
2019-08-22,2.7508000000000004
2019-08-23,2.6864
2019-08-24,2.8144
2019-08-25,2.5036
2019-08-26,2.5618000000000003
2019-08-27,2.4375999999999998
2019-08-28,2.2424
2019-08-29,1.7173999999999998
2019-08-30,2.5682
2019-08-31,2.6588000000000003
2019-09-01,0.9378
2019-09-02,2.137
2019-09-03,0.7672
2019-09-04,1.4653999999999998
2019-09-05,1.5908
2019-09-06,2.0094000000000003
2019-09-07,1.6205999999999998
2019-09-08,0.8144
2019-09-09,1.5554000000000001
2019-09-10,2.2121999999999997
2019-09-11,1.0448
2019-09-12,1.2908
2019-09-13,1.6303999999999998
2019-09-14,2.5727999999999995
2019-09-15,2.0624000000000002
2019-09-16,0.4602
2019-09-17,1.296
2019-09-18,1.1582000000000001
2019-09-19,2.0288
2019-09-20,2.4282
2019-09-21,2.4728000000000003
2019-09-22,2.1994000000000002
2019-09-23,0.4074
2019-09-24,0.9374
2019-09-25,0.6454
2019-09-26,0.3146
2019-09-27,1.0684
2019-09-28,0.8836
2019-09-29,0.2352
2019-09-30,1.4662
2019-10-01,0.4228
2019-10-02,1.8922
2019-10-03,1.129
2019-10-04,0.3532
2019-10-05,1.4152
2019-10-06,0.6492
2019-10-07,1.7324
2019-10-08,0.3812
2019-10-09,0.5388
2019-10-10,0.7366
2019-10-11,0.4742
2019-10-12,0.31
2019-10-13,0.689
2019-10-14,1.4644000000000001
2019-10-15,1.2354
2019-10-16,0.6324
2019-10-17,0.3664
2019-10-18,0.9574
2019-10-19,0.38939999999999997
2019-10-20,0.2506
2019-10-21,1.0548
2019-10-22,0.5322
2019-10-23,1.1626
2019-10-24,1.1532
2019-10-25,1.3738
2019-10-26,1.5882
2019-10-27,0.7894
2019-10-28,1.11
2019-10-29,1.599
2019-10-30,1.658
2019-10-31,1.7773999999999999
2019-11-01,0.209
2019-11-02,0.445
2019-11-03,0.8951999999999999
2019-11-04,0.48040000000000005
2019-11-05,0.1268
2019-11-06,0.429
2019-11-07,0.403
2019-11-08,1.6582000000000001
2019-11-09,0.2346
2019-11-10,1.6002
2019-11-11,0.8636
2019-11-12,0.25020000000000003
2019-11-13,0.1686
2019-11-14,0.5261999999999999
2019-11-15,0.1674
2019-11-16,0.7424
2019-11-17,0.36260000000000003
2019-11-18,0.14780000000000001
2019-11-19,0.3552
2019-11-20,0.1168
2019-11-21,0.326
2019-11-22,0.767
2019-11-23,0.8206
2019-11-24,1.0394
2019-11-25,0.09040000000000001
2019-11-26,0.1556
2019-11-27,0.32180000000000003
2019-11-28,0.1726
2019-11-29,0.8054
2019-11-30,0.7982
2019-12-01,0.5234
2019-12-02,0.7626000000000001
2019-12-03,0.383
2019-12-04,0.9484
2019-12-05,0.1534
2019-12-06,0.101
2019-12-07,0.12240000000000001
2019-12-08,0.18839999999999998
2019-12-09,0.2656
2019-12-10,0.7066
2019-12-11,0.1144
2019-12-12,0.2932
2019-12-13,0.15880000000000002
2019-12-14,0.338
2019-12-15,0.8426
2019-12-16,0.18480000000000002
2019-12-17,0.4254
2019-12-18,0.1984
2019-12-19,1.0044
2019-12-20,0.1682
2019-12-21,0.8718
2019-12-22,0.2122
2019-12-23,0.1746
2019-12-24,0.0788
2019-12-25,0.191
2019-12-26,0.31739999999999996
2019-12-27,1.1372
2019-12-28,0.5761999999999999
2019-12-29,0.1784
2019-12-30,0.938
2019-12-31,0.37939999999999996
2020-01-01,0.15120000000000003
2020-01-02,0.1216
2020-01-03,0.09459999999999999
2020-01-04,0.0886
2020-01-05,0.1018
2020-01-06,0.15120000000000003
2020-01-07,0.1822
2020-01-08,0.0882
2020-01-09,0.054
2020-01-10,0.39039999999999997
2020-01-11,0.366
2020-01-12,0.1406
2020-01-13,0.2612
2020-01-14,0.2074
2020-01-15,0.526
2020-01-16,1.171
2020-01-17,0.2074
2020-01-18,0.181
2020-01-19,0.763
2020-01-20,0.202
2020-01-21,1.2546000000000002
2020-01-22,0.157
2020-01-23,0.623
2020-01-24,0.0804
2020-01-25,0.1356
2020-01-26,0.6537999999999999
2020-01-27,0.1564
2020-01-28,0.32180000000000003
2020-01-29,0.3
2020-01-30,0.4576
2020-01-31,0.35
2020-02-01,0.187
2020-02-02,0.1776
2020-02-03,0.1536
2020-02-04,0.894
2020-02-05,1.6472
2020-02-06,0.2056
2020-02-07,1.5742
2020-02-08,0.6427999999999999
2020-02-09,0.2602
2020-02-10,0.8338
2020-02-11,0.4958
2020-02-12,0.547
2020-02-13,0.227
2020-02-14,0.3856
2020-02-15,1.0957999999999999
2020-02-16,0.2656
2020-02-17,1.2802
2020-02-18,0.6824
2020-02-19,0.7612000000000001
2020-02-20,0.43639999999999995
2020-02-21,0.8422000000000001
2020-02-22,0.2504
2020-02-23,0.2062
2020-02-24,0.2376
2020-02-25,1.358
2020-02-26,0.6264
2020-02-27,0.3762
2020-02-28,1.3282
2020-02-29,1.1645999999999999
2020-03-01,0.5958
2020-03-02,0.7754
2020-03-03,1.3324
2020-03-04,0.6374
2020-03-05,0.5442
2020-03-06,0.2832
2020-03-07,1.1665999999999999
2020-03-08,0.569
2020-03-09,0.497
2020-03-10,0.28359999999999996
2020-03-11,0.7754
2020-03-12,1.7442
2020-03-13,0.8316
2020-03-14,1.9912
2020-03-15,1.237
2020-03-16,1.8864
2020-03-17,2.066
2020-03-18,1.4076
2020-03-19,0.617
2020-03-20,0.3242
2020-03-21,1.86
2020-03-22,2.6566
2020-03-23,2.6346
2020-03-24,2.6452
2020-03-25,2.6908
2020-03-26,2.6614
2020-03-27,2.564
2020-03-28,2.5344
2020-03-29,0.6871999999999999
2020-03-30,1.1956
2020-03-31,2.5966
2020-04-01,1.3474000000000002
2020-04-02,0.9972
2020-04-03,0.8284
2020-04-04,2.6504000000000003
2020-04-05,2.692
2020-04-06,2.655
2020-04-07,2.5101999999999998
2020-04-08,2.4798
2020-04-09,2.6486
2020-04-10,2.571
2020-04-11,2.7404
2020-04-12,2.5596
2020-04-13,1.9982
2020-04-14,1.2993999999999999
2020-04-15,2.8078
2020-04-16,2.6804
2020-04-17,2.8384
2020-04-18,2.131
2020-04-19,2.9038000000000004
2020-04-20,2.9501999999999997
2020-04-21,2.9508
2020-04-22,2.9442000000000004
2020-04-23,2.936
2020-04-24,2.8575999999999997
2020-04-25,2.083
2020-04-26,2.8614
2020-04-27,2.9061999999999997
2020-04-28,1.138
2020-04-29,0.896
2020-04-30,1.6864000000000001
2020-05-01,1.1252
2020-05-02,1.374
2020-05-03,1.3532
2020-05-04,2.0692
2020-05-05,2.989
2020-05-06,2.9976
2020-05-07,2.9745999999999997
2020-05-08,2.6576
2020-05-09,2.8815999999999997
2020-05-10,1.2448
2020-05-11,2.3184
2020-05-12,1.47
2020-05-13,1.3195999999999999
2020-05-14,2.7064
2020-05-15,1.6166
2020-05-16,1.8722
2020-05-17,2.038
2020-05-18,2.5328
2020-05-19,1.4984000000000002
2020-05-20,1.1402
2020-05-21,3.01
2020-05-22,0.757
2020-05-23,1.7247999999999999
2020-05-24,0.8642000000000001
2020-05-25,2.1176
2020-05-26,2.877
2020-05-27,2.1966
2020-05-28,3.152
2020-05-29,3.0968
2020-05-30,2.8004000000000002
2020-05-31,2.638
2020-06-01,3.0618000000000003
2020-06-02,2.8334
2020-06-03,2.7188000000000003
2020-06-04,0.4578
2020-06-05,1.0535999999999999
2020-06-06,1.9254
2020-06-07,1.3068
2020-06-08,1.3106
2020-06-09,1.8192000000000002
2020-06-10,0.8396
2020-06-11,1.38
2020-06-12,2.5338000000000003
2020-06-13,2.722
2020-06-14,0.923
2020-06-15,0.7934
2020-06-16,0.6732
2020-06-17,1.9518
2020-06-18,0.9748
2020-06-19,2.3676
2020-06-20,2.233
2020-06-21,2.6378000000000004
2020-06-22,2.386
2020-06-23,3.0516
2020-06-24,3.0808
2020-06-25,2.6528
2020-06-26,3.049
2020-06-27,2.4248000000000003
2020-06-28,1.4794
2020-06-29,1.6854
2020-06-30,0.9716
2020-07-01,0.807
2020-07-02,1.6334000000000002
2020-07-03,1.4722
2020-07-04,0.9036000000000001
2020-07-05,0.9356
2020-07-06,1.9024
2020-07-07,1.4634
2020-07-08,0.6382000000000001
2020-07-09,0.665
2020-07-10,0.9454
2020-07-11,1.9942
2020-07-12,2.6338
2020-07-13,2.904
2020-07-14,0.8664
2020-07-15,1.8468
2020-07-16,0.975
2020-07-17,1.9447999999999999
2020-07-18,2.1054
2020-07-19,2.1666
2020-07-20,2.144
2020-07-21,1.8084
2020-07-22,1.9494
2020-07-23,2.3718000000000004
2020-07-24,1.2558
2020-07-25,1.1068
2020-07-26,1.6844000000000001
2020-07-27,0.7994
2020-07-28,1.8934000000000002
2020-07-29,1.9622
2020-07-30,2.8756
2020-07-31,2.8774
2020-08-01,1.3364
2020-08-02,1.6468
2020-08-03,2.211
2020-08-04,2.1755999999999998
2020-08-05,2.8944
2020-08-06,2.8722
2020-08-07,2.873
2020-08-08,2.8348
2020-08-09,1.4726
2020-08-10,2.663
2020-08-11,2.5518
2020-08-12,2.7014
2020-08-13,1.7084
2020-08-14,1.959
2020-08-15,1.0392000000000001
2020-08-16,2.2614
2020-08-17,1.3523999999999998
2020-08-18,1.9062000000000001
2020-08-19,2.495
2020-08-20,1.466
2020-08-21,1.2312
2020-08-22,1.4123999999999999
2020-08-23,1.1887999999999999
2020-08-24,1.2182
2020-08-25,0.8166
2020-08-26,0.586
2020-08-27,1.442
2020-08-28,1.3818
2020-08-29,1.618
2020-08-30,1.6438
2020-08-31,1.321
2020-09-01,1.4076
2020-09-02,2.6994000000000002
2020-09-03,0.406
2020-09-04,1.638
2020-09-05,1.2252
2020-09-06,1.1398
2020-09-07,1.7988
2020-09-08,0.5542
2020-09-09,0.722
2020-09-10,1.7748
2020-09-11,2.3091999999999997
2020-09-12,1.4472
2020-09-13,2.1637999999999997
2020-09-14,2.458
2020-09-15,2.3754
2020-09-16,1.894
2020-09-17,2.5036
2020-09-18,2.5014000000000003
2020-09-19,2.4698
2020-09-20,2.4614000000000003
2020-09-21,2.3802
2020-09-22,2.2912
2020-09-23,2.075
2020-09-24,1.9196
2020-09-25,0.9064
2020-09-26,0.639
2020-09-27,0.7426
2020-09-28,0.3038
2020-09-29,0.31139999999999995
2020-09-30,0.7844
2020-10-01,1.097
2020-10-02,1.9476000000000002
2020-10-03,0.5768
2020-10-04,0.951
2020-10-05,0.4036
2020-10-06,0.516
2020-10-07,0.7163999999999999
2020-10-08,0.303
2020-10-09,0.5814
2020-10-10,1.2072
2020-10-11,0.6752
2020-10-12,0.9692000000000001
2020-10-13,1.8352
2020-10-14,0.701
2020-10-15,0.6536000000000001
2020-10-16,0.8968
2020-10-17,0.9222
2020-10-18,0.7691999999999999
2020-10-19,0.3812
2020-10-20,0.30560000000000004
2020-10-21,0.43739999999999996
2020-10-22,1.1838
2020-10-23,0.5903999999999999
2020-10-24,0.37160000000000004
2020-10-25,0.29960000000000003
2020-10-26,0.425
2020-10-27,0.3692
2020-10-28,0.8256
2020-10-29,0.8234
2020-10-30,0.15519999999999998
2020-10-31,0.4016
2020-11-01,0.8198
2020-11-02,0.4604
2020-11-03,1.4978
2020-11-04,1.5714000000000001
2020-11-05,0.9082
2020-11-06,1.1634
2020-11-07,1.5682
2020-11-08,1.4988
2020-11-09,0.435
2020-11-10,0.7557999999999999
2020-11-11,0.2114
2020-11-12,0.4612
2020-11-13,0.791
2020-11-14,0.477
2020-11-15,0.8418000000000001
2020-11-16,0.2702
2020-11-17,0.0724
2020-11-18,0.8608000000000001
2020-11-19,0.23
2020-11-20,0.5376000000000001
2020-11-21,0.153
2020-11-22,0.29860000000000003
2020-11-23,1.2242
2020-11-24,0.8162
2020-11-25,1.1132
2020-11-26,0.0958
2020-11-27,0.3354
2020-11-28,0.09860000000000001
2020-11-29,1.1682000000000001
2020-11-30,0.118
2020-12-01,0.2038
2020-12-02,0.0912
2020-12-03,0.22719999999999999
2020-12-04,0.7322
2020-12-05,0.5212
2020-12-06,0.1
2020-12-07,0.1256
2020-12-08,0.12940000000000002
2020-12-09,0.112
2020-12-10,0.1754
2020-12-11,0.5411999999999999
2020-12-12,0.18619999999999998
2020-12-13,0.0856
2020-12-14,0.15619999999999998
2020-12-15,0.1034
2020-12-16,0.5744
2020-12-17,0.1228
2020-12-18,0.9578
2020-12-19,0.968
2020-12-20,0.26339999999999997
2020-12-21,0.1966
2020-12-22,0.1018
2020-12-23,0.0584
2020-12-24,0.2854
2020-12-25,0.6994
2020-12-26,0.2112
2020-12-27,0.0892
2020-12-28,0.6572
2020-12-29,0.12
2020-12-30,0.08839999999999999
2020-12-31,0.2514
2021-01-01,0.29919999999999997
2021-01-02,0.17679999999999998
2021-01-03,0.1734
2021-01-04,0.1754
2021-01-05,0.074
2021-01-06,0.17720000000000002
2021-01-07,0.2462
2021-01-08,0.1606
2021-01-09,0.24280000000000002
2021-01-10,0.4586
2021-01-11,0.13440000000000002
2021-01-12,0.43119999999999997
2021-01-13,0.5238
2021-01-14,0.1184
2021-01-15,0.0828
2021-01-16,0.10940000000000001
2021-01-17,0.123
2021-01-18,0.218
2021-01-19,0.1478
2021-01-20,0.8994
2021-01-21,0.6648
2021-01-22,0.6332000000000001
2021-01-23,0.5822
2021-01-24,0.3072
2021-01-25,1.3985999999999998
2021-01-26,0.6774
2021-01-27,0.2536
2021-01-28,0.1734
2021-01-29,0.15
2021-01-30,0.8732000000000001
2021-01-31,1.6292
2021-02-01,0.18919999999999998
2021-02-02,0.2632
2021-02-03,0.1158
2021-02-04,0.29419999999999996
2021-02-05,0.5072
2021-02-06,0.4294
2021-02-07,0.0916
2021-02-08,0.136
2021-02-09,0.3368
2021-02-10,0.15280000000000002
2021-02-11,0.5444
2021-02-12,0.5014
2021-02-13,0.561
2021-02-14,0.7467999999999999
2021-02-15,0.1404
2021-02-16,0.2612
2021-02-17,0.4098
2021-02-18,0.504
2021-02-19,1.7086000000000001
2021-02-20,1.67
2021-02-21,1.9496000000000002
2021-02-22,1.296
2021-02-23,1.279
2021-02-24,2.004
2021-02-25,1.8114000000000001
2021-02-26,1.1025999999999998
2021-02-27,0.5514
2021-02-28,1.7848
2021-03-01,1.4168
2021-03-02,2.1616
2021-03-03,1.543
2021-03-04,0.24559999999999998
2021-03-05,2.2494
2021-03-06,1.3134
2021-03-07,0.5272
2021-03-08,0.6227999999999999
2021-03-09,0.2302
2021-03-10,0.469
2021-03-11,0.6392
2021-03-12,0.9752000000000001
2021-03-13,1.1954
2021-03-14,1.1036000000000001
2021-03-15,0.639
2021-03-16,1.146
2021-03-17,1.045
2021-03-18,0.5194
2021-03-19,1.723
2021-03-20,1.7894
2021-03-21,0.5688
2021-03-22,0.49319999999999997
2021-03-23,1.3055999999999999
2021-03-24,2.4916
2021-03-25,1.3632
2021-03-26,1.782
2021-03-27,1.4352
2021-03-28,1.0494
2021-03-29,2.6518
2021-03-30,2.7018
2021-03-31,2.6864
2021-04-01,2.5505999999999998
2021-04-02,0.7622000000000001
2021-04-03,1.8264
2021-04-04,0.599
2021-04-05,1.176
2021-04-06,1.6654
2021-04-07,0.9986
2021-04-08,0.929
2021-04-09,1.412
2021-04-10,0.4622
2021-04-11,0.5948
2021-04-12,1.477
2021-04-13,2.0036
2021-04-14,1.718
2021-04-15,1.8372
2021-04-16,2.3316
2021-04-17,2.1592
2021-04-18,2.051
2021-04-19,1.5694000000000001
2021-04-20,2.4264
2021-04-21,2.0736
2021-04-22,2.1328
2021-04-23,2.6678
2021-04-24,2.5304
2021-04-25,1.8336
2021-04-26,3.009
2021-04-27,3.0442
2021-04-28,2.7016
2021-04-29,1.1622000000000001
2021-04-30,1.2222
2021-05-01,1.5628
2021-05-02,1.3497999999999999
2021-05-03,1.7955999999999999
2021-05-04,1.0497999999999998
2021-05-05,2.0422000000000002
2021-05-06,1.9002000000000001
2021-05-07,2.0262000000000002
2021-05-08,1.2968
2021-05-09,2.5938000000000003
2021-05-10,1.3162
2021-05-11,0.639
2021-05-12,1.6694
2021-05-13,1.6436
2021-05-14,0.9362
2021-05-15,1.3854000000000002
2021-05-16,1.6234000000000002
2021-05-17,1.5857999999999999
2021-05-18,1.275
2021-05-19,1.2866
2021-05-20,2.2558000000000002
2021-05-21,1.3838
2021-05-22,0.5992000000000001
2021-05-23,1.6168
2021-05-24,1.0934000000000001
2021-05-25,1.236
2021-05-26,1.2997999999999998
2021-05-27,0.9348
2021-05-28,2.88
2021-05-29,2.0508
2021-05-30,3.0866
2021-05-31,2.9437999999999995
2021-06-01,3.0278
2021-06-02,2.87
2021-06-03,1.7096
2021-06-04,2.4424
2021-06-05,1.0637999999999999
2021-06-06,0.562
2021-06-07,1.4108
2021-06-08,1.9792
2021-06-09,2.4394
2021-06-10,3.0138000000000003
2021-06-11,2.2776
2021-06-12,1.7342
2021-06-13,3.0986
2021-06-14,3.0342
2021-06-15,2.7324
2021-06-16,2.8368
2021-06-17,2.956
2021-06-18,2.4021999999999997
2021-06-19,2.7898
2021-06-20,1.9942
2021-06-21,0.582
2021-06-22,1.6482
2021-06-23,1.4676
2021-06-24,1.8918
2021-06-25,1.9142000000000001
2021-06-26,2.3546
2021-06-27,2.6704
2021-06-28,1.715
2021-06-29,1.4354
2021-06-30,1.0172
2021-07-01,0.5446
2021-07-02,1.3925999999999998
2021-07-03,2.673
2021-07-04,1.4527999999999999
2021-07-05,1.4064
2021-07-06,1.3364
2021-07-07,2.0048000000000004
2021-07-08,1.5588
2021-07-09,2.0068
2021-07-10,1.8197999999999999
2021-07-11,1.6345999999999998
2021-07-12,1.6563999999999999
2021-07-13,0.6366
2021-07-14,0.6918
2021-07-15,1.1513999999999998
2021-07-16,1.1194000000000002
2021-07-17,3.001
2021-07-18,2.8748
2021-07-19,0.9957999999999999
2021-07-20,2.008
2021-07-21,1.265
2021-07-22,2.2168
2021-07-23,2.4766
2021-07-24,1.9445999999999999
2021-07-25,2.1155999999999997
2021-07-26,2.2816
2021-07-27,1.1964000000000001
2021-07-28,1.8572
2021-07-29,2.0126
2021-07-30,1.9992
2021-07-31,1.0832
2021-08-01,1.6898
2021-08-02,1.8316
2021-08-03,1.4858
2021-08-04,2.0132
2021-08-05,1.943
2021-08-06,1.3428
2021-08-07,1.869
2021-08-08,1.694
2021-08-09,1.4607999999999999
2021-08-10,1.8538
2021-08-11,2.415
2021-08-12,2.4278000000000004
2021-08-13,1.7594
2021-08-14,2.6398
2021-08-15,2.1974
2021-08-16,0.6838
2021-08-17,1.189
2021-08-18,0.9803999999999999
2021-08-19,0.7286
2021-08-20,1.3732
2021-08-21,1.7668
2021-08-22,1.4122000000000001
2021-08-23,2.11
2021-08-24,2.7998000000000003
2021-08-25,2.4572
2021-08-26,1.243
2021-08-27,1.2666
2021-08-28,0.9783999999999999
2021-08-29,0.6058
2021-08-30,1.461
2021-08-31,2.293
2021-09-01,0.77
2021-09-02,2.0776
2021-09-03,2.6872
2021-09-04,2.3176
2021-09-05,2.6638
2021-09-06,2.172
2021-09-07,2.0768
2021-09-08,2.583
2021-09-09,2.3834
2021-09-10,1.4507999999999999
2021-09-11,0.8676
2021-09-12,1.8485999999999998
2021-09-13,0.9524
2021-09-14,2.0316
2021-09-15,0.4136
2021-09-16,1.0803999999999998
2021-09-17,0.7366
2021-09-18,1.9354
2021-09-19,0.8084
2021-09-20,0.696
2021-09-21,1.1194000000000002
2021-09-22,1.4526
2021-09-23,0.7098
2021-09-24,0.4792
2021-09-25,1.6598
2021-09-26,1.4092
2021-09-27,1.0392000000000001
2021-09-28,1.666
2021-09-29,0.5048
2021-09-30,1.5358
2021-10-01,1.0532000000000001
2021-10-02,0.7602
2021-10-03,0.33039999999999997
2021-10-04,1.3818
2021-10-05,1.5728
2021-10-06,0.3916
2021-10-07,0.7054
2021-10-08,1.7546
2021-10-09,2.0911999999999997
2021-10-10,1.9674
2021-10-11,1.1787999999999998
2021-10-12,0.6734
2021-10-13,0.7223999999999999
2021-10-14,0.21680000000000002
2021-10-15,0.981
2021-10-16,0.4318
2021-10-17,0.3826
2021-10-18,0.986
2021-10-19,0.14859999999999998
2021-10-20,0.25279999999999997
2021-10-21,0.3936
2021-10-22,0.6754
2021-10-23,1.1542000000000001
2021-10-24,1.8172000000000001
2021-10-25,0.5628
2021-10-26,0.677
2021-10-27,0.4148
2021-10-28,1.6272
2021-10-29,1.344
2021-10-30,0.2008
2021-10-31,0.7556
2021-11-01,0.6594
2021-11-02,0.9448
2021-11-03,0.357
2021-11-04,0.4304
2021-11-05,0.5314
2021-11-06,0.1872
2021-11-07,0.8128000000000001
2021-11-08,0.5518
2021-11-09,1.4373999999999998
2021-11-10,1.1982000000000002
2021-11-11,0.1472
2021-11-12,0.7302000000000001
2021-11-13,0.138
2021-11-14,0.199
2021-11-15,0.0876
2021-11-16,0.0978
2021-11-17,0.179
2021-11-18,0.6994
2021-11-19,0.1766
2021-11-20,0.0736
2021-11-21,0.6152000000000001
2021-11-22,1.2492
2021-11-23,0.1976
2021-11-24,0.25839999999999996
2021-11-25,0.1298
2021-11-26,0.5204
2021-11-27,0.066
2021-11-28,0.1346
2021-11-29,0.45039999999999997
2021-11-30,0.21980000000000002
2021-12-01,0.24480000000000002
2021-12-02,0.159
2021-12-03,0.1978
2021-12-04,0.1996
2021-12-05,0.2556
2021-12-06,0.3772
2021-12-07,0.45459999999999995
2021-12-08,0.7123999999999999
2021-12-09,0.538
2021-12-10,1.16
2021-12-11,0.4054
2021-12-12,0.1376
2021-12-13,0.06420000000000001
2021-12-14,0.16519999999999999
2021-12-15,0.08220000000000001
2021-12-16,0.16319999999999998
2021-12-17,0.1118
2021-12-18,0.1144
2021-12-19,0.071
2021-12-20,0.6702
2021-12-21,0.273
2021-12-22,0.5538
2021-12-23,0.105
2021-12-24,0.1708
2021-12-25,1.06
2021-12-26,0.3316
2021-12-27,0.4164
2021-12-28,0.2834
2021-12-29,0.176
2021-12-30,0.061200000000000004
2021-12-31,0.193
2022-01-01,0.2324
2022-01-02,0.1092
2022-01-03,0.0974
2022-01-04,0.1992
2022-01-05,0.40440000000000004
2022-01-06,1.039
2022-01-07,0.3406
2022-01-08,0.414
2022-01-09,0.32239999999999996
2022-01-10,0.9216
2022-01-11,1.1987999999999999
2022-01-12,0.1702
2022-01-13,0.13040000000000002
2022-01-14,0.10859999999999999
2022-01-15,0.1336
2022-01-16,0.1032
2022-01-17,0.09559999999999999
2022-01-18,0.1464
2022-01-19,0.15619999999999998
2022-01-20,0.69
2022-01-21,0.3428
2022-01-22,0.1918
2022-01-23,0.272
2022-01-24,0.11239999999999999
2022-01-25,0.1172
2022-01-26,0.09040000000000001
2022-01-27,0.20139999999999997
2022-01-28,0.6736
2022-01-29,0.0986
2022-01-30,0.7044
2022-01-31,0.5404
2022-02-01,0.1944
2022-02-02,0.8716
2022-02-03,0.239
2022-02-04,0.38980000000000004
2022-02-05,0.8178
2022-02-06,0.2088
2022-02-07,1.2558
2022-02-08,0.2932
2022-02-09,0.26139999999999997
2022-02-10,0.5416
2022-02-11,0.431
2022-02-12,1.6212
2022-02-13,1.5597999999999999
2022-02-14,0.32739999999999997
2022-02-15,0.8211999999999999
2022-02-16,0.2132
2022-02-17,0.6448
2022-02-18,0.16140000000000002
2022-02-19,0.9215999999999999
2022-02-20,0.1722
2022-02-21,0.30540000000000006
2022-02-22,0.529
2022-02-23,2.0716
2022-02-24,0.5187999999999999
2022-02-25,0.9276
2022-02-26,2.0076
2022-02-27,2.1946
2022-02-28,2.2064
2022-03-01,1.0602
2022-03-02,2.1302
2022-03-03,2.1952
2022-03-04,2.195
2022-03-05,2.2348000000000003
2022-03-06,1.6432
2022-03-07,1.878
2022-03-08,2.2718000000000003
2022-03-09,2.3531999999999997
2022-03-10,2.3211999999999997
2022-03-11,2.3526
2022-03-12,1.83
2022-03-13,2.1168
2022-03-14,0.5316000000000001
2022-03-15,0.7
2022-03-16,1.9436
2022-03-17,0.41159999999999997
2022-03-18,2.4858000000000002
2022-03-19,2.3766
2022-03-20,1.99
2022-03-21,2.4508
2022-03-22,2.4905999999999997
2022-03-23,2.608
2022-03-24,2.5745999999999998
2022-03-25,2.5338000000000003
2022-03-26,2.4745999999999997
2022-03-27,2.527
2022-03-28,1.9676
2022-03-29,2.1136
2022-03-30,1.3048
2022-03-31,0.5147999999999999
2022-04-01,0.645
2022-04-02,1.4344000000000001
2022-04-03,1.5234
2022-04-04,0.4562
2022-04-05,0.647
2022-04-06,0.5392
2022-04-07,1.4512
2022-04-08,1.4564000000000001
2022-04-09,1.55
2022-04-10,1.7226000000000001
2022-04-11,2.6664
2022-04-12,2.4446
2022-04-13,2.0084
2022-04-14,1.338
2022-04-15,0.48919999999999997
2022-04-16,2.9626
2022-04-17,3.0064
2022-04-18,2.968
2022-04-19,2.8811999999999998
2022-04-20,2.8756
2022-04-21,2.173
2022-04-22,1.8408
2022-04-23,2.8442
2022-04-24,2.305
2022-04-25,0.6326
2022-04-26,2.2878000000000003
2022-04-27,2.4962
2022-04-28,2.9308
2022-04-29,1.4622
2022-04-30,1.6927999999999999
2022-05-01,1.1404
2022-05-02,2.5042
2022-05-03,1.978
2022-05-04,2.6068000000000002
2022-05-05,2.2092
2022-05-06,2.5208000000000004
2022-05-07,1.8195999999999999
2022-05-08,3.0194
2022-05-09,2.893
2022-05-10,1.6852
2022-05-11,2.703
2022-05-12,2.3688000000000002
2022-05-13,1.6698
2022-05-14,2.3722
2022-05-15,2.9678
2022-05-16,1.2282
2022-05-17,1.3
2022-05-18,2.4392
2022-05-19,1.4306
2022-05-20,2.078
2022-05-21,1.3466
2022-05-22,2.6144000000000003
2022-05-23,2.171
2022-05-24,1.5004000000000002
2022-05-25,1.981
2022-05-26,1.6224
2022-05-27,2.645
2022-05-28,1.929
2022-05-29,1.282
2022-05-30,1.4795999999999998
2022-05-31,1.869
2022-06-01,1.6058
2022-06-02,2.5904000000000003
2022-06-03,2.811
2022-06-04,2.5606
2022-06-05,1.1076
2022-06-06,2.0534
2022-06-07,1.4676000000000002
2022-06-08,1.0494
2022-06-09,1.6512
2022-06-10,1.5544
2022-06-11,2.5014000000000003
2022-06-12,2.6064000000000003
2022-06-13,2.1618000000000004
2022-06-14,2.8066
2022-06-15,3.117
2022-06-16,2.777
2022-06-17,2.2582
2022-06-18,2.8098
2022-06-19,1.7546
2022-06-20,2.0058
2022-06-21,2.7156
2022-06-22,3.0724
2022-06-23,3.027
2022-06-24,1.481
2022-06-25,2.618
2022-06-26,1.4567999999999999
2022-06-27,0.6166
2022-06-28,2.198
2022-06-29,0.9778
2022-06-30,2.3058
2022-07-01,1.897
2022-07-02,2.4396
2022-07-03,2.5606
